sample_id,text,model,true_specialist,predicted_specialist,specialist_confidence,true_severity,predicted_severity,severity_confidence,language,token_length
2812::v0::06825df3,"CC: ,BLE weakness and numbness.,HX:, This 59 y/o RHM was seen and released from an ER 1 week prior to this presentation for a 3 week history of progressive sensory and motor deficits in both lower extremities. He reported numbness beginning about his trunk and slowly progressing to involve his lower extremities over a 4 week period. On presentation, he felt numb from the nipple line down. In addition, he began experiencing progressive weakness in his lower extremities for the past week. He started using a cane 5 days before being seen and had been having difficulty walking and traversing stairs. He claimed he could not stand. He denied loss of bowel or bladder control. However, he had not had a bowel movement in 3 days and he had not urinated 24 hours. His lower extremities had been feeling cold for a day. He denied any associated back or neck pain. He has chronic shortness of breath, but felt it had become worse. He had also been experiencing lightheadedness upon standing more readily than usual for 2 days prior to presentation.,PMH:, 1)CAD with chronic CP, 2)NQWMI 1994, S/P Coronary Angioplasty, 3)COPD (previous FEV 11.48, and FVC 2.13), 4)Anxiety D/O, 5)DJD, 6)Developed confusion with metoprolol use, 7)HTN.,MEDS:, Benadryl, ECASA, Diltiazem, Isordil, Enalapril, Indomethacin, Terbutaline MDI, Ipratropium MDI, Folic Acid, Thiamine.,SHX:, 120pk-yr smoking, ETOH abuse in past, Retired Dock Hand,FHX: ,unremarkable except for ETOH abuse,EXAM:,  T98.2 96bpm 140/74mmHg R18,Thin cachetic male in moderate distress.,MS: A&O to person, place and time. Speech was fluent and without dysarthria. Comprehension, naming and reading were intact.,CN: unremarkable.,Motor: Full strength in both upper extremities.,HF HE HAdd HAbd KF KE AF AE,RLE 3 3 4 4 3 4 1 1,LLE 4 4 4+ 4+ 4+ 4 4 4,There was mild spastic muscle tone in the lower extremities. There was normal muscle bulk throughout.,SENSORY: Decreased PP in the LLE from the foot to nipple line, and in the RLE from the knee to nipple line. Decreased Temperature sensation from the feet to the umbilicus, bilaterally. No loss of Vibration or Proprioception. Decreased light touch from the feet to nipple line, bilaterally.,Gait: unable to walk. Stands with support only.,Station: no pronator drift or truncal ataxia.,Reflexes: 2+/2+ in BUE, 3+/3+ patellae, 0/1 ankles. Babinski signs were present, bilaterally. The abdominal reflexes were absent.,CV: RRR with a 2/6 systolic ejection murmur at the left sternal border. Lungs: CTA with mildly labored breathing. Abdomen: NT, ND, NBS, but bladder distended. Extremities were cool to touch. Peripheral pulses were intact and capillary refill was brisk. Rectal: decreased rectal tone and absent anal reflex. Right prostate nodule at the inferior pole.,COURSE: ,Admission Labs: FEV1=1.17, FVC 2.19, ABG 7.39/42/79 on room air. WBC 10/5, Hgb 13, Hct 39, Electrolytes were normal. PT & PTT were normal. Straight catheterization revealed a residual volume of 400cc of urine.,He underwent emergent T-spine MRI. This revealed a T3-4 vertebral body lesion which had invaded the spinal canal was compressing the spinal cord. He was treated with Decadron and underwent emergent spinal cord decompression on 5/7/95. He recovered some lower extremity strength following surgery. Pathological analysis of the tumor was consistent with adenocarcinoma. His primary tumor was not located despite chest-abdominal-pelvic CT scans, and a GI and GU workup which included cystoscopy and endoscopy. He received 3000cGy of XRT and died 5 months after presentation.",mbert,NEURO,ONCOLOGY_HEME,0.11080394685268402,S3,S3,0.31267428398132324,Hinglish,554
2812::v1::26c5bcd1,"Mera bahut dardh hoo raha hain, Mujhe CC: ,BLE weakness and numbness.",mbert,NEURO,ENT_OPHTHALMO,0.10638993233442307,S4,S3,0.322904497385025,Hinglish,12
2812::v2::73d6befb,"Mujhe tabiyyat ki shikayat hain, Mujhe CC: ,BLE weakness and numbness.",mbert,NEURO,GI,0.10772862285375595,S4,S3,0.32585468888282776,Hinglish,11
2812::v3::ae7fde76,"Ye dard bahut zyada he kaal subah se, Mujhe CC: ,BLE weakness and numbness.",mbert,NEURO,GI,0.10292110592126846,S4,S3,0.32053691148757935,Hinglish,14
2813::v0::87063296,"CC: ,Paraplegia.,HX:, This 32 y/o RHF had been performing missionary work in Jos, Nigeria for several years and delivered her 4th child by vaginal delivery on 4/10/97. The delivery was induced with Pitocin, but was otherwise uncomplicated. For the first 4 days post-partum she noted clear liquid diarrhea without blood and minor abdominal discomfort. This spontaneous resolved without medical treatment. The second week post-partum she had 4-5 days of sinusitis, purulent nasal discharge and facial pain. She was otherwise well until 5/4/97 when stationed in a more rural area of Nigeria, she noted a dull ache in both knees (lateral to the patellae) and proximal tibia, bilaterally. The pain was not relieved by massage and seemed more bothersome when seated or supine. She had no sensory loss at the time.,On 5/6/97, she awakened to pain radiating down her knees to her anterior tibia. Over the next few hours the pain radiated circumferentially around both calves, and involved the soles of her feet and posterior BLE to her buttocks. Rising from bed became a laborious task and she required assistance to walk to the bathroom. Ibuprofen provided minimal analgesia. By evening the sole of one foot was numb.,She awoke the next morning, 5/9/97, with ""pins & needles"" sensation in BLE up to her buttocks. She was given Darvocet for analgesia and took an airplane back to the larger city she was based in. During the one hour flight her BLE weakness progressed to a non-weight bearing state (i.e. she could not stand). Local evaluation revealed 3/3 proximal and 4/4 distal BLE weakness. She had a sensory level to her waist on PP and LT testing. She also had mild lumbar back pain. Local laboratory evaluation: WBC 12.7, ESR 10. She was presumed to have Guillain-Barre syndrome and was placed on Solu-Cortef 1000mg qd and Sandimmune IV IgG 12.0 g.,On 5/10/97, she was airlifted to Geneva, Switzerland. Upon arrival there she had total anesthesia from the feet up to the inguinal region, bilaterally. There was flaccid areflexic paralysis of BLE and she was unable to void or defecate. Straight catheterization of the bladder revealed a residual volume of 1000cc. On 5/12/ CSF analysis revealed: Protein 1.5g/l, Glucose 2.2mmol/l, WBC 92 (O PMNS, 100% Lymphocytes), RBC 70, Clear CSF, bacterial-fungal-AFB-cultures were negative. Broad spectrum antibiotics and Solu-Medrol 1g IV qd were started. MRI T-L-spine, 5/12/97 revealed an intradural T12-L1 lesion that enhanced minimally with gadolinium and was associated with spinal cord edema in the affected area. MRI Brain, 5/12/97, was unremarkable and showed no evidence of demyelinating disease. HIV, HTLV-1, HSV, Lyme, EBV, Malaria and CMV serological titers were negative. On 5/15/97 the Schistosomiasis Mekongi IFAT serological titer returned positive at 1:320 (normal<1:80). 5/12/97 CSF Schistosomiasis Mekongi IFAT and ELISA were negative. She was then given a one day course of Praziquantel 3.6g total in 3 doses; and started on Prednisone 60 mg po qd; the broad spectrum antibiotics and Solu-Medrol were discontinued.,On 5/22/97, a rectal biopsy was performed to evaluate parasite eradication. The result came back positive for ova and granulomata after she had left for UIHC. The organism was not speciated. 5/22/97 CSF schistosomiasis ELISA and IFAT titers were positive at 1.09 and 1:160, respectively. These titers were not known when she initially arrived at UIHC.,Following administration of Praziquantel, she regained some sensation in BLE but the paraplegia, and urinary retention remained.,MEDS:, On 5/24/97 UIHC arrival: Prednisone 60mg qd, Zantac 50 IV qd, Propulsid 20mg tid, Enoxaparin 20mg qd.,PMH:, 1)G4P4.,FHX:, unremarkable.,SHX: ,Missionary. Married. 4 children ( ages 7,5,3,6 weeks).,EXAM:, BP110/70, HR72, RR16, 35.6C,MS: A&O to person, place and time. Speech fluent and without dysarthria. Lucid thought process.,CN: unremarkable.,Motor: 5/5 BUE strength. Lower extremities: 1/1 quads and hamstrings, 0/0 distally.,Sensory: Decreased PP/LT/VIB from feet to inguinal regions, bilaterally. T12 sensory level to temperature (ice glove).,Coord: normal FNF.,Station/Gait: not done.,Reflexes: 2/2 BUE. 0/0 BLE. No plantar responses, bilaterally.,Rectal: decreased to no rectal tone. Guaiac negative.,Other: No Lhermitte's sign. No paraspinal hypertonicity noted. No vertebral tenderness.,Gen exam: Unremarkable.,COURSE:, MRI T-L-spine, 5/24/97, revealed a 6 x 8 x 25 soft tissue mass at the L1 level posterior to the tip of the conus medullaris and extending into the canal below that level. This appeared to be intradural. There was mild enhancement. There was more enhancement along the distal cord surface and cauda equina. The distal cord had sign of diffuse edema. She underwent exploratory and decompressive laminectomy on 5/27/97, and was retreated with a one day course of Praziquantel 40mg/kg/day. Praziquantel is reportedly only 80% effective at parasite eradication.,She continued to reside on the Neurology/Neurosurgical service on 5/31/97 and remained paraplegic.",mbert,NEURO,GI,0.1042306125164032,S4,S3,0.2897685468196869,Hinglish,766
2813::v1::9ae4cc9f,"Mera bahut dardh hoo raha hain, Mujhe CC: ,Paraplegia.",mbert,NEURO,GI,0.1153160110116005,S4,S3,0.34231680631637573,Hinglish,9
2813::v2::a85d1bff,"Mujhe tabiyyat ki shikayat hai, Mujhe CC: ,Paraplegia.",mbert,NEURO,GI,0.117523692548275,S4,S3,0.32826754450798035,Hinglish,8
2813::v3::19e6e37a,"Ye dardh bahut zyada hai kaal subaha se, Mujhe CC: ,Paraplegia.",mbert,NEURO,GI,0.11170368641614914,S4,S3,0.3272416889667511,Hinglish,11
2814::v0::197eb41f,"EXAM:  ,Thoracic Spine.,REASON FOR EXAM: , Injury.,INTERPRETATION: , The thoracic spine was examined in the AP, lateral and swimmer's projections.  There is mild chronic-appearing anterior wedging of what is believed to represent T11 and 12 vertebral bodies.  A mild amount of anterior osteophytic lipping is seen involving the thoracic spine.  There is a suggestion of generalized osteoporosis.  The intervertebral disc spaces appear generally well preserved.,The pedicles appear intact.,IMPRESSION:,1. Mild chronic-appearing anterior wedging of what is believed to represent the T11 and 12 vertebral bodies.,2. Mild degenerative changes of the thoracic spine.,3. Osteoporosis.",mbert,NEURO,GI,0.1072785034775734,S4,S3,0.3009265661239624,Hinglish,92
2814::v1::1cb59abc,"Mera bahot dard hoo rha hain, Mujhe EXAM: ,Thoracic Spine.",mbert,NEURO,GI,0.09921173751354218,S4,S3,0.30421462655067444,Hinglish,10
2814::v2::de559bb6,"Mujhe tabiyyat ki shikayat hai, Mujhe EXAM: ,Thoracic Spine.",mbert,NEURO,GI,0.1006048321723938,S4,S3,0.2762431800365448,Hinglish,9
2814::v3::111713bb,"Yeh dardh bahot jyada hy kal subaha se, Mujhe EXAM: ,Thoracic Spine.",mbert,NEURO,GI,0.10299980640411377,S4,S3,0.29348090291023254,Hinglish,12
2842::v0::04ff45c0,"CC: ,Progressive left visual field loss.,HX:, This 46y/o RHF with polymyositis since 1988, presented with complaint of visual field loss since 12/94. The visual field loss was of gradual onset and within a month of onset became a left homonymous hemianopsia. She began experiencing stiffness, numbness, tingling and incoordination of her left hand, 6 weeks prior to this admission,. These symptoms were initially attributed to carpal tunnel syndrome. MRI scan of the brain (done locally) on 6/23/95 revealed increased periventricular white matter signal on T2 images, particularly in the left temporo-occipital and right parietal lobes. There was ring enhancement of a lesion in the left occipital lobe on T1 gadolinium contrast enhanced images. There was gyral enhancement near the right Sylvian fissure. Cerebral angiogram on 7/19/95 (done locally) was unremarkable. Lumbar puncture on 7/19/95 was unremarkable. She complained of frequent holocranial throbbing headaches for the past 6 months; the HA's are associated with photophobia, phonophobia and nausea, but no vomiting. She has also been experiencing chills and night sweats for the past 2-3 weeks. She denies weight loss, but acknowledged decreased appetite and increased generalized fatigue for the past 3-4 months.,She was diagnosed with polymyositis in 1988 with slowly progressive bilateral lower extremity weakness. She has been on immunosuppressive drugs since 1988, including Prednisone, Prednisone and methotrexate, Cyclosporin, Imuran, Cytoxan, and Plaquenil. At present she in ambulatory with use of walker. Her last CK=3,125 and ESR=16, on 6/28/95.,MEDS:, Prednisone 20mg qd, Cytoxan 75mg qd, Zantac 150mg bid, Vasotec 10mg bid, Premarin 0.625 qd, Provera 2.5mg qd, CaCO3 500mg bid, Vit D 50,000units qweek, Vit E qd, MVI 1 tab qd.,PMH:, 1)polymyositis diagnosed in 1988 by muscle biopsy. 2)hypertension. 3)lichen planus. 4)Lower extremity deep venous thrombosis one year ago--placed on Coumadin and this resulted in postmenopausal bleeding.,FHX:, Mother is alive and has a h/o HTN and stroke. Father died in motor vehicle accident at age 40 years.,SHX:, Married, 3 children who are healthy. She denied any Tobacco/ETOH/Illicit drug use.,EXAM:, BP160/74 HR95 RR12 35.8C Wt. 86.4kg Ht. 5'6"",MS: A&O to person, place and time. Speech was normal. Mood euthymic with appropriate affect.,CN: Pupils 4/4 decreasing to 2/2 on exposure to light. No RAPD noted. Optic Disk were flat. EOM testing unremarkable. Confrontational visual field testing revealed a left homonymous hemianopsia. The rest of the CN exam was unremarkable.,MOTOR: Upper extremities: 5/5 proximally, 5/4 @ elbow/wrist/hand. Lower extremities: 4/4 proximally and 5/5 @ and below knees.,SENSORY: unremarkable.,COORD: Dyssynergia of LUE FNF movement. Slowed finger tapping on left. HNS movements were normal, bilaterally.,Station: LUE drift and fix on arm roll. No Romberg sign elicited.,Gait: Waddling gait, but could TT and stand on both heels. She had difficulty with tandem walking, but did not fall to any particular side.,Reflexes: 2/2 brachioradialis and biceps. 2/2+ triceps, 1+/1+ patellae, 1/1 Achilles. Plantar responses were flexor on the right and withdrawal response on the left.,GEN EXAM: No rashes. II/VI systolic ejection murmur at the left sternal border.,COURSE:, Electrolytes, PT/PTT, Urinalysis and CXR were normal. ESR=38 (normal<20), CRP1.4 (normal<0.4). CK 2,917, LDH 356, AST 67. MRI Brain, 8/8/95, revealed slight improvement of the abnormal white matter changes seen on previous outside MRI. In addition new sphenoid sinus disease suggestive of sinusitis was seen. She underwent stereotactic biopsy of the right parietal region on 8/10/95 which on H&E and LFB stained sections revealed multiple discrete areas of demyelination, containing dense infiltrates of foamy macrophages in association with scattered large oligodendroglia with deeply basophilic, ground-glass nuclei, enlarged astrocytes, and sparse perivascular lymphocytic infiltrates. In situ hybridization performed on block A2 (at the university of Pittsburgh) is positive for JC virus. The ultrastructural studies demonstrated no viral particles.,She was tapered off all immunosuppressive medications and her polymyositis remained clinically stable. She had a seizure in 12/95 and was placed on Dilantin. Her neurologic deficits worsened slightly, but reached a plateau by 10/96, as indicated by a 4/14/97 Neurology clinic visit note.,1/22/96, MRI Brain demonstrated widespread hyperintense signal on T2 and Proton Density weighted images throughout the deep white matter in both hemispheres, worse on the right side. There was interval progression of previously noted abnormalities and extension into the right frontal and left parieto-occipital regions. There was progression of abnormal signal in the Basal Ganglia, worse on the right, and new involvement of the brainstem.",mbert,NEURO,GI,0.10165265202522278,S4,S3,0.3227608799934387,Hinglish,713
